genome1,genome2,dist,similarity
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013550818,0.9864492
GCA_025757725.1_ASM2575772v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.011938274,0.9880617
GCF_003437495.1_ASM343749v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013748825,0.9862512
GCF_001405775.1_13414_6_6_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013208687,0.9867913
GCF_003467575.1_ASM346757v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.01605308,0.9839469
EHA01439_bin.44.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.019244492,0.9807555
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.022420406,0.9775796
GCA_022776965.1_ASM2277696v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.021361291,0.9786387
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012260377,0.9877396
GCF_001406015.1_14207_7_71_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.023829877,0.9761701
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012121677,0.9878783
GCF_018288975.1_ASM1828897v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.014610827,0.9853892
GCF_022835355.1_ASM2283535v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.014610827,0.9853892
EHA03161_bin.52.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.009896278,0.9901037
GCF_018289335.1_ASM1828933v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.015888214,0.9841118
GCF_022835335.1_ASM2283533v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.014610827,0.9853892
GCA_030842705.1_ASM3084270v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012167871,0.9878321
GCF_018784195.1_ASM1878419v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.014766514,0.9852335
EHA05111_bin.128.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012919784,0.9870802
GCA_014870645.1_ASM1487064v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0133059025,0.9866941
GCA_008679285.1_ASM867928v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012306809,0.9876932
GCA_030843875.1_ASM3084387v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.023451328,0.9765487
EHA00726_bin.13.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012587488,0.9874125
EHA03288_bin.14.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.011983991,0.988016
GCF_003475725.1_ASM347572v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.015616,0.984384
EHA02500_bin.116.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.026478827,0.9735212
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.021292329,0.9787077
GCA_022774455.1_ASM2277445v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.011531293,0.9884687
EHA00928_bin.90.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.024369478,0.9756305
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.014818728,0.9851813
GCF_003459965.1_ASM345996v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.02460432,0.9753957
GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.011666119,0.9883339
EHA01202_bin.66.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.022420406,0.9775796
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.01759392,0.9824061
EHA01634_bin.14.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.011486471,0.9885135
GCF_002206325.1_ASM220632v2_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.009896278,0.9901037
GCF_003468915.1_ASM346891v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.015888214,0.9841118
GCF_018784125.1_ASM1878412v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.015454173,0.9845458
GCF_018587995.1_ASM1858799v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.015187204,0.9848128
GCF_001405935.1_13414_6_56_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.021709323,0.9782907
GCA_015060925.1_ASM1506092v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.243761,0.756239
GCF_003474765.1_ASM347476v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.022930622,0.9770694
EHA05078_bin.42.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.021779478,0.9782205
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0037859678,0.99621403
GCF_012843465.1_ASM1284346v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013948619,0.9860514
GCF_020687325.1_ASM2068732v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.024762094,0.9752379
GCF_003472045.1_ASM347204v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.009285569,0.99071443
GCF_003464475.1_ASM346447v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.015616,0.984384
GCF_029369685.1_ASM2936968v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.025402784,0.9745972
GCA_008679655.1_ASM867965v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.025976717,0.9740233
GCA_003464145.1_ASM346414v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.015028477,0.9849715
EHA04696_bin.132.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.02184987,0.9781501
GCF_003469775.1_ASM346977v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013649583,0.9863504
GCF_018292145.1_ASM1829214v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013550818,0.9864492
EHA03390_bin.20.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.024525821,0.9754742
GCF_003469715.1_ASM346971v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.014923394,0.9850766
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.022783816,0.9772162
GCA_022771305.1_ASM2277130v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.011847079,0.9881529
EHA00539_bin.6.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.017712176,0.9822878
GCA_030844705.1_ASM3084470v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.011666119,0.9883339
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.025241077,0.9747589
GCA_022784765.1_ASM2278476v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.023301423,0.9766986
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012540519,0.9874595
EHA03306_bin.55.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.018496513,0.9815035
GCA_030844325.1_ASM3084432v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0123999715,0.9876
GCA_030842445.1_ASM3084244v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013748825,0.9862512
EHA04588_bin.13.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.020679712,0.9793203
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.025000513,0.9749995
EHA03349_bin.40.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.016498923,0.9835011
GCA_008680675.1_ASM868067v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.02184987,0.9781501
GCA_030839725.1_ASM3083972v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0094870925,0.9905129
EHA01845_bin.103.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0130156875,0.9869843
GCA_009774835.1_ASM977483v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.024369478,0.9756305
GCA_020809955.1_ASM2080995v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0,1.0
GCF_003468605.1_ASM346860v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.009406269,0.99059373
GCF_019733675.1_ASM1973367v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.016839087,0.9831609
EHA01958_bin.190.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012824297,0.9871757
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.012729287,0.9872707
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.021361291,0.9786387
EHA01281_bin.18.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0124467015,0.9875533
GCA_030841945.1_ASM3084194v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.01175642,0.9882436
GCF_003471825.1_ASM347182v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.014818728,0.9851813
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.013948619,0.9860514
EHA03351_bin.43.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.0123999715,0.9876
GCF_003469235.1_ASM346923v1_genomic.fna,GCA_020809955.1_ASM2080995v1_genomic.fna,0.01594299,0.984057
GCA_030839525.1_ASM3083952v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.026059687,0.9739403
EHA04680_bin.8.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.025647223,0.9743528
EHA04575_bin.10.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.014404893,0.9855951
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.03936559,0.9606344
EHA00535_bin.6.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.031275213,0.9687248
EHA00531_bin.1.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.024762094,0.9752379
GCF_003439415.1_ASM343941v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.011620998,0.988379
EHA03376_bin.12.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.021361291,0.9786387
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.023004293,0.9769957
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.014975905,0.9850241
GCA_025757725.1_ASM2575772v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.01171118,0.9882888
GCF_003437495.1_ASM343749v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.01180172,0.9881983
GCF_001405775.1_13414_6_6_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012167871,0.9878321
GCF_003467575.1_ASM346757v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.01567018,0.9843298
EHA01439_bin.44.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.019499123,0.9805009
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.024059713,0.9759403
GCA_022776965.1_ASM2277696v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.02184987,0.9781501
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.013848484,0.9861515
GCF_001406015.1_14207_7_71_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.025484025,0.974516
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0133059025,0.9866941
GCF_018288975.1_ASM1828897v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.013898492,0.9861015
GCF_022835355.1_ASM2283535v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.014150202,0.9858498
EHA03161_bin.52.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.010356188,0.9896438
GCF_018289335.1_ASM1828933v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.014559209,0.9854408
GCF_022835335.1_ASM2283533v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.014150202,0.9858498
GCA_030842705.1_ASM3084270v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012681901,0.9873181
GCF_018784195.1_ASM1878419v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012871981,0.987128
EHA05111_bin.128.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.012776673,0.9872233
GCA_014870645.1_ASM1487064v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0139988065,0.9860012
GCA_008679285.1_ASM867928v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0124467015,0.9875533
GCA_030843875.1_ASM3084387v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.025811493,0.9741885
EHA00726_bin.13.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.011441886,0.9885581
EHA03288_bin.14.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.012540519,0.9874595
GCF_003475725.1_ASM347572v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.015347004,0.984653
EHA02500_bin.116.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.028496683,0.9715033
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.022204995,0.977795
GCA_022774455.1_ASM2277445v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012214124,0.9877859
EHA00928_bin.90.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.02768892,0.9723111
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.01594299,0.984057
GCF_003459965.1_ASM345996v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.02213347,0.97786653
GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012075722,0.9879243
EHA01202_bin.66.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.024841309,0.9751587
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.018496513,0.9815035
EHA01634_bin.14.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.011938274,0.9880617
GCF_002206325.1_ASM220632v2_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.010441005,0.989559
GCF_003468915.1_ASM346891v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.016330719,0.9836693
GCF_018784125.1_ASM1878412v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.016163707,0.9838363
GCF_018587995.1_ASM1858799v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.015888214,0.9841118
GCF_001405935.1_13414_6_56_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.019756496,0.9802435
GCA_015060925.1_ASM1506092v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.23010999,0.76989
GCF_003474765.1_ASM347476v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.022637784,0.9773622
EHA05078_bin.42.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.024369478,0.9756305
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.009690642,0.99030936
GCF_012843465.1_ASM1284346v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.014559209,0.9854408
GCF_020687325.1_ASM2068732v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.025000513,0.9749995
GCF_003472045.1_ASM347204v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0021077394,0.99789226
GCF_003464475.1_ASM346447v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.015081286,0.9849187
GCF_029369685.1_ASM2936968v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.022565126,0.9774349
GCA_008679655.1_ASM867965v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.026143014,0.973857
GCA_003464145.1_ASM346414v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012214124,0.9877859
EHA04696_bin.132.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.024525821,0.9754742
GCF_003469775.1_ASM346977v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012587488,0.9874125
GCF_018292145.1_ASM1829214v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0130156875,0.9869843
EHA03390_bin.20.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.026904702,0.9730953
GCF_003469715.1_ASM346971v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012306809,0.9876932
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.02390629,0.9760937
GCA_022771305.1_ASM2277130v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012919784,0.9870802
EHA00539_bin.6.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.019756496,0.9802435
GCA_030844705.1_ASM3084470v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012493491,0.9875065
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.027337492,0.9726625
GCA_022784765.1_ASM2278476v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.024525821,0.9754742
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0137985945,0.9862014
EHA03306_bin.55.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.02001667,0.9799833
GCA_030844325.1_ASM3084432v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0134035945,0.9865964
GCA_030842445.1_ASM3084244v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.013699114,0.9863009
EHA04588_bin.13.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.020950079,0.9790499
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.024920821,0.9750792
EHA03349_bin.40.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.018557906,0.9814421
GCA_008680675.1_ASM868067v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.02156949,0.9784305
GCA_030839725.1_ASM3083972v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0074132085,0.9925868
EHA01845_bin.103.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.012967706,0.9870323
GCA_009774835.1_ASM977483v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.025976717,0.9740233
GCA_020809955.1_ASM2080995v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.009406269,0.99059373
GCF_003468605.1_ASM346860v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.0,1.0
GCF_019733675.1_ASM1973367v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.016839087,0.9831609
EHA01958_bin.190.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.014766514,0.9852335
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.014404893,0.9855951
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.02285707,0.97714293
EHA01281_bin.18.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.0123999715,0.9876
GCA_030841945.1_ASM3084194v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.012634695,0.9873653
GCF_003471825.1_ASM347182v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.01180172,0.9881983
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.016274929,0.9837251
EHA03351_bin.43.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.012776673,0.9872233
GCF_003469235.1_ASM346923v1_genomic.fna,GCF_003468605.1_ASM346860v1_genomic.fna,0.015998006,0.984002
GCA_030839525.1_ASM3083952v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.025241077,0.9747589
EHA04680_bin.8.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.02725041,0.9727496
EHA04575_bin.10.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.017831206,0.9821688
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.04243672,0.9575633
EHA00535_bin.6.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.033584177,0.9664158
EHA00531_bin.1.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.025080502,0.9749195
GCF_003439415.1_ASM343941v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.016442716,0.9835573
EHA03376_bin.12.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.025976717,0.9740233
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.021709323,0.9782907
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.019307911,0.9806921
GCA_025757725.1_ASM2575772v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.016953588,0.9830464
GCF_003437495.1_ASM343749v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.015240371,0.9847596
GCF_001405775.1_13414_6_6_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.017831206,0.9821688
GCF_003467575.1_ASM346757v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.01605308,0.9839469
EHA01439_bin.44.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.022930622,0.9770694
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.021991313,0.9780087
GCA_022776965.1_ASM2277696v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.022783816,0.9772162
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.01789093,0.98210907
GCF_001406015.1_14207_7_71_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.02516067,0.9748393
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.017831206,0.9821688
GCF_018288975.1_ASM1828897v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.016896307,0.9831037
GCF_022835355.1_ASM2283535v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.01655519,0.9834448
EHA03161_bin.52.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.016953588,0.9830464
GCF_018289335.1_ASM1828933v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.01911807,0.9808819
GCF_022835335.1_ASM2283533v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.016498923,0.9835011
GCA_030842705.1_ASM3084270v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.017712176,0.9822878
GCF_018784195.1_ASM1878419v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.016274929,0.9837251
EHA05111_bin.128.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.017652988,0.982347
GCA_014870645.1_ASM1487064v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.018743217,0.9812568
GCA_008679285.1_ASM867928v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.018743217,0.9812568
GCA_030843875.1_ASM3084387v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.025484025,0.974516
EHA00726_bin.13.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.0157789,0.9842211
EHA03288_bin.14.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.015507996,0.984492
GCF_003475725.1_ASM347572v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.016839087,0.9831609
EHA02500_bin.116.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.027600586,0.9723994
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.02352649,0.9764735
GCA_022774455.1_ASM2277445v1_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.015347004,0.984653
EHA00928_bin.90.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.027866304,0.9721337
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,GCF_019733675.1_ASM1973367v1_genomic.fna,0.018681288,0.9813187
