representative_RGP	nb_spots	mod_list	RGP_list
NZ_CZBM01000010.1_RGP_0	1	module_2,module_28,module_589,module_5,module_54,module_55,module_56	NZ_CZBM01000010.1_RGP_0
NZ_CZBM01000002.1_RGP_0	1	module_274,module_300,module_301	NZ_CZBM01000002.1_RGP_0
NZ_CZBM01000029.1_RGP_0	1	module_599	NZ_CZBM01000029.1_RGP_0
NZ_CZBM01000011.1_RGP_0	0	module_298,module_382	NZ_CZBM01000011.1_RGP_0
NZ_CZBM01000035.1_RGP_0	0	module_600	NZ_CZBM01000035.1_RGP_0,NZ_QSQS01000028.1_RGP_0,NZ_QSJN01000028.1_RGP_0,NZ_QRKE01000051.1_RGP_0,NZ_WQNY01000008.1_RGP_0,NZ_WQNZ01000122.1_RGP_0,NZ_JAASIM010000026.1_RGP_0
NZ_CZBM01000001.1_RGP_0	1	module_367,module_368,module_369,module_370,module_371,module_372,module_389,module_284	NZ_CZBM01000001.1_RGP_0
NZ_CZBM01000006.1_RGP_0	1	module_456	NZ_CZBM01000006.1_RGP_0
NZ_CZBM01000010.1_RGP_1	0	module_30,module_8	NZ_CZBM01000010.1_RGP_1
NZ_CZBM01000012.1_RGP_1	0	module_25,module_352	NZ_CZBM01000012.1_RGP_1
NZ_CZBM01000009.1_RGP_1	1	module_109,module_460	NZ_CZBM01000009.1_RGP_1
NZ_CZBM01000005.1_RGP_0	1	module_203,module_15,module_350	NZ_CZBM01000005.1_RGP_0
NZ_NJFM02000001.1_RGP_3	1	module_397	NZ_NJFM02000001.1_RGP_3
NZ_NJFM02000003.1_RGP_0	0	module_409	NZ_NJFM02000003.1_RGP_0
NZ_NJFM02000001.1_RGP_11	1	module_599,module_116	NZ_NJFM02000001.1_RGP_11
NZ_NJFM02000001.1_RGP_6	1	module_425,module_423	NZ_NJFM02000001.1_RGP_6
NZ_NJFM02000001.1_RGP_1	1	module_486,module_233,module_412,module_408,module_406,module_409,module_395	NZ_NJFM02000001.1_RGP_1
NZ_NJFM02000001.1_RGP_31	1	module_429	NZ_NJFM02000001.1_RGP_31
NZ_NJFM02000001.1_RGP_0	1	module_64,module_28,module_529,module_521	NZ_NJFM02000001.1_RGP_0
NZ_NJFM02000003.1_RGP_1	0	module_254	NZ_NJFM02000003.1_RGP_1,NZ_QSLL01000032.1_RGP_0
NZ_NJFM02000001.1_RGP_2	1	module_398,module_225,module_224	NZ_NJFM02000001.1_RGP_2
NZ_QSQS01000011.1_RGP_1	0	module_602,module_603	NZ_QSQS01000011.1_RGP_1
NZ_QSQS01000004.1_RGP_1	0	module_312,module_379	NZ_QSQS01000004.1_RGP_1
NZ_QSQS01000008.1_RGP_0	0	module_604,module_607,module_605,module_606	NZ_QSQS01000008.1_RGP_0
NZ_QSQS01000001.1_RGP_0	1	module_522,module_2,module_520,module_521,module_64,module_62,module_3,module_65,module_63	NZ_QSQS01000001.1_RGP_0
NZ_QSQS01000011.1_RGP_0	0	module_409,module_406,module_412,module_408,module_601,module_277,module_395,module_173	NZ_QSQS01000011.1_RGP_0
NZ_QSQS01000010.1_RGP_0	1	module_271,module_482,module_257	NZ_QSQS01000010.1_RGP_0
NZ_QSQS01000020.1_RGP_0	0	module_379,module_148,module_31,module_413	NZ_QSQS01000020.1_RGP_0
NZ_QSQS01000003.1_RGP_2	1	module_172,module_381	NZ_QSQS01000003.1_RGP_2,NZ_QSVO01000002.1_RGP_0,NZ_WQNZ01000001.1_RGP_0,NZ_BQOC01000001.1_RGP_3,NZ_BQOD01000001.1_RGP_3
NZ_QSVO01000026.1_RGP_0	0	module_148,module_378	NZ_QSVO01000026.1_RGP_0
NZ_QSVO01000039.1_RGP_0	0	module_53	NZ_QSVO01000039.1_RGP_0
NZ_QSVO01000001.1_RGP_0	1	module_27,module_33	NZ_QSVO01000001.1_RGP_0,NZ_QSJN01000004.1_RGP_0
NZ_QSVO01000002.1_RGP_1	0	module_164,module_57,module_18	NZ_QSVO01000002.1_RGP_1,NZ_QSIP01000009.1_RGP_1
NZ_QSVO01000028.1_RGP_0	0	module_310,module_485,module_441,module_611	NZ_QSVO01000028.1_RGP_0
NZ_QSVO01000029.1_RGP_0	0	module_148,module_413	NZ_QSVO01000029.1_RGP_0,NZ_QSLF01000022.1_RGP_0
NZ_QSVO01000003.1_RGP_0	1	module_71,module_33,module_74	NZ_QSVO01000003.1_RGP_0
NZ_QSVO01000023.1_RGP_0	0	module_408,module_406,module_409,module_412,module_18,module_165	NZ_QSVO01000023.1_RGP_0
NZ_QSVO01000015.1_RGP_0	0	module_565,module_359,module_323,module_324	NZ_QSVO01000015.1_RGP_0
NZ_QSVO01000007.1_RGP_0	0	module_408,module_601,module_277,module_173,module_395	NZ_QSVO01000007.1_RGP_0
NZ_QSVO01000012.1_RGP_0	0	module_310,module_30	NZ_QSVO01000012.1_RGP_0,NZ_QRYZ01000027.1_RGP_0,NZ_QSIV01000031.1_RGP_0,NZ_QSLF01000010.1_RGP_1
NZ_QSVO01000033.1_RGP_0	0	module_564	NZ_QSVO01000033.1_RGP_0,NZ_QSLF01000028.1_RGP_0,NZ_QRPY01000020.1_RGP_0
NZ_QSVO01000019.1_RGP_0	0	module_403,module_404,module_402,module_610,module_609	NZ_QSVO01000019.1_RGP_0,NZ_JABAFE010000018.1_RGP_0,NZ_CP120354.1_RGP_0
NZ_QRXK01000003.1_RGP_4	1	module_161,module_160,module_439	NZ_QRXK01000003.1_RGP_4,NZ_CP120353.1_RGP_35
NZ_QRXK01000015.1_RGP_1	1	module_614	NZ_QRXK01000015.1_RGP_1,NZ_CP120353.1_RGP_46
NZ_QRXK01000003.1_RGP_0	1	module_203,module_332,module_292,module_27,module_621	NZ_QRXK01000003.1_RGP_0,NZ_CP120353.1_RGP_7
NZ_QRXK01000022.1_RGP_0	1	module_615,module_576	NZ_QRXK01000022.1_RGP_0
NZ_QRXK01000004.1_RGP_0	1	module_418,module_413,module_414,module_312,module_148,module_379	NZ_QRXK01000004.1_RGP_0
NZ_QRXK01000027.1_RGP_0	0	module_616,module_619,module_618,module_617	NZ_QRXK01000027.1_RGP_0,NZ_WQNZ01000062.1_RGP_0
NZ_QRXK01000009.1_RGP_0	1	module_304,module_306	NZ_QRXK01000009.1_RGP_0
NZ_QRXK01000010.1_RGP_0	1	module_86,module_235	NZ_QRXK01000010.1_RGP_0
NZ_QRXK01000028.1_RGP_0	0	module_132,module_620	NZ_QRXK01000028.1_RGP_0
NZ_QRXK01000008.1_RGP_0	1	module_72,module_406,module_412,module_408,module_409,module_18,module_74,module_33,module_58,module_395,module_164,module_35,module_57	NZ_QRXK01000008.1_RGP_0
NZ_QRXK01000001.1_RGP_0	1	module_612	NZ_QRXK01000001.1_RGP_0,NZ_CP120353.1_RGP_27
NZ_QRXK01000001.1_RGP_3	1	module_502,module_117	NZ_QRXK01000001.1_RGP_3
NZ_QRXK01000011.1_RGP_0	1	module_613,module_359,module_323,module_324	NZ_QRXK01000011.1_RGP_0,NZ_JABAFE010000003.1_RGP_0
NZ_QRYZ01000002.1_RGP_0	1	module_469,module_523,module_470,module_468,module_467,module_526,module_172,module_290	NZ_QRYZ01000002.1_RGP_0
NZ_QRYZ01000023.1_RGP_1	0	module_202,module_519	NZ_QRYZ01000023.1_RGP_1
NZ_QRYZ01000030.1_RGP_0	0	module_626	NZ_QRYZ01000030.1_RGP_0,NZ_JAFBJB010000036.1_RGP_0
NZ_QRYZ01000007.1_RGP_0	2	module_604,module_605,module_606,module_602,module_603,module_607	NZ_QRYZ01000007.1_RGP_0,NZ_BQOC01000001.1_RGP_0,NZ_BQOD01000001.1_RGP_0
NZ_QRYZ01000009.1_RGP_0	0	module_48,module_53,module_51,module_50	NZ_QRYZ01000009.1_RGP_0
NZ_QRYZ01000022.1_RGP_0	0	module_402,module_403,module_623,module_31,module_624,module_625	NZ_QRYZ01000022.1_RGP_0
NZ_QRYZ01000019.1_RGP_0	0	module_406,module_407,module_593,module_408,module_147,module_395,module_594,module_258,module_164	NZ_QRYZ01000019.1_RGP_0
NZ_QSHF01000002.1_RGP_2	0	module_560,module_174,module_559	NZ_QSHF01000002.1_RGP_2,NZ_QSJN01000010.1_RGP_0,NZ_QSIV01000003.1_RGP_1,NZ_QRPY01000005.1_RGP_0
NZ_QSHF01000002.1_RGP_0	1	module_133,module_134,module_31	NZ_QSHF01000002.1_RGP_0,NZ_QSIV01000003.1_RGP_0
NZ_QSHF01000003.1_RGP_0	1	module_316,module_506,module_50,module_565	NZ_QSHF01000003.1_RGP_0
NZ_QSHF01000007.1_RGP_0	1	module_631,module_632,module_538,module_2,module_56,module_54,module_5,module_633,module_308	NZ_QSHF01000007.1_RGP_0,NZ_QSJN01000007.1_RGP_0,NZ_QSIV01000011.1_RGP_0
NZ_QSHF01000001.1_RGP_1	1	module_627,module_203,module_561,module_292,module_399,module_293	NZ_QSHF01000001.1_RGP_1,NZ_QSJN01000004.1_RGP_1
NZ_QSHF01000010.1_RGP_0	0	module_604,module_605,module_606,module_607,module_428	NZ_QSHF01000010.1_RGP_0
NZ_QSHF01000002.1_RGP_1	1	module_257,module_628,module_630,module_629	NZ_QSHF01000002.1_RGP_1
NZ_QSHF01000017.1_RGP_0	0	module_603,module_428,module_602	NZ_QSHF01000017.1_RGP_0
NZ_QSHF01000018.1_RGP_0	0	module_233,module_433,module_395,module_408	NZ_QSHF01000018.1_RGP_0
NZ_QSHF01000020.1_RGP_0	0	module_409,module_406,module_412	NZ_QSHF01000020.1_RGP_0
NZ_QSHF01000001.1_RGP_0	0	module_588,module_58,module_18,module_27,module_35,module_164	NZ_QSHF01000001.1_RGP_0
NZ_QSIP01000002.1_RGP_0	1	module_187,module_188,module_157,module_635,module_155,module_186,module_636,module_156	NZ_QSIP01000002.1_RGP_0,NZ_QRKR01000010.1_RGP_0
NZ_QSIP01000001.1_RGP_2	1	module_634	NZ_QSIP01000001.1_RGP_2
NZ_QSIP01000015.1_RGP_0	0	module_312,module_311,module_379,module_413	NZ_QSIP01000015.1_RGP_0,NZ_QRKE01000005.1_RGP_0
NZ_QSIP01000025.1_RGP_1	0	module_637	NZ_QSIP01000025.1_RGP_1,NZ_QRKR01000022.1_RGP_1
NZ_QSIP01000026.1_RGP_0	0	module_409,module_406	NZ_QSIP01000026.1_RGP_0
NZ_QSIP01000030.1_RGP_0	0	module_638,module_383	NZ_QSIP01000030.1_RGP_0
NZ_QSIP01000006.1_RGP_1	1	module_515,module_516	NZ_QSIP01000006.1_RGP_1,NZ_QRKR01000002.1_RGP_3
NZ_QSIP01000008.1_RGP_0	0	module_379,module_261,module_639,module_312	NZ_QSIP01000008.1_RGP_0
NZ_QSIP01000033.1_RGP_0	0	module_379,module_413	NZ_QSIP01000033.1_RGP_0,NZ_QRKE01000034.1_RGP_0,NZ_QRPA01000032.1_RGP_0
NZ_QSIP01000022.1_RGP_0	0	module_18,module_165	NZ_QSIP01000022.1_RGP_0
NZ_QSIP01000006.1_RGP_0	0	module_406,module_601,module_412,module_408,module_277,module_395,module_173	NZ_QSIP01000006.1_RGP_0
NZ_QSIP01000009.1_RGP_0	0	module_640,module_641,module_423	NZ_QSIP01000009.1_RGP_0
NZ_QSJN01000001.1_RGP_0	0	module_603,module_492	NZ_QSJN01000001.1_RGP_0
NZ_QSJN01000019.1_RGP_0	0	module_440,module_441,module_611	NZ_QSJN01000019.1_RGP_0
NZ_QSJN01000021.1_RGP_0	0	module_403,module_404,module_623,module_402,module_644	NZ_QSJN01000021.1_RGP_0
NZ_QSJN01000003.1_RGP_0	0	module_134	NZ_QSJN01000003.1_RGP_0,NZ_QRPY01000002.1_RGP_0
NZ_QSJN01000003.1_RGP_1	1	module_630	NZ_QSJN01000003.1_RGP_1,NZ_QRPY01000002.1_RGP_1
NZ_QSJN01000020.1_RGP_0	0	module_485,module_643	NZ_QSJN01000020.1_RGP_0,NZ_QSLF01000027.1_RGP_0,NZ_QSLL01000110.1_RGP_0,NZ_WQNZ01000029.1_RGP_0
NZ_QSJN01000002.1_RGP_1	0	module_155,module_156	NZ_QSJN01000002.1_RGP_1,NZ_QSLL01000094.1_RGP_0,NZ_QRPY01000006.1_RGP_0
NZ_QSJN01000010.1_RGP_1	0	module_133	NZ_QSJN01000010.1_RGP_1,NZ_QRPY01000005.1_RGP_1
NZ_QSJN01000018.1_RGP_0	0	module_36,module_605,module_642,module_606	NZ_QSJN01000018.1_RGP_0
NZ_QSJN01000024.1_RGP_0	0	module_625,module_624	NZ_QSJN01000024.1_RGP_0,NZ_QRKE01000036.1_RGP_0
NZ_QSIV01000001.1_RGP_1	1	module_38,module_40,module_39	NZ_QSIV01000001.1_RGP_1
NZ_QSIV01000007.1_RGP_0	0	module_203,module_627,module_293,module_292,module_399	NZ_QSIV01000007.1_RGP_0
NZ_QSIV01000012.1_RGP_0	1	module_40,module_275	NZ_QSIV01000012.1_RGP_0
NZ_QSIV01000038.1_RGP_0	0	module_642,module_606	NZ_QSIV01000038.1_RGP_0
NZ_QSIV01000050.1_RGP_0	0	module_609,module_35	NZ_QSIV01000050.1_RGP_0
NZ_QSIV01000006.1_RGP_0	0	module_623,module_645,module_646	NZ_QSIV01000006.1_RGP_0
NZ_QSIV01000004.1_RGP_0	0	module_53,module_506,module_50,module_565	NZ_QSIV01000004.1_RGP_0
NZ_QSIV01000026.1_RGP_0	0	module_610,module_403,module_404,module_402	NZ_QSIV01000026.1_RGP_0
NZ_QSIV01000020.1_RGP_0	1	module_257,module_271	NZ_QSIV01000020.1_RGP_0
NZ_QSIV01000048.1_RGP_0	0	module_504	NZ_QSIV01000048.1_RGP_0
NZ_QSIV01000029.1_RGP_0	0	module_58,module_27	NZ_QSIV01000029.1_RGP_0
NZ_QSIV01000019.1_RGP_0	0	module_406,module_409,module_412,module_408,module_18,module_395,module_164,module_35	NZ_QSIV01000019.1_RGP_0
NZ_QSLF01000008.1_RGP_0	0	module_396,module_367,module_203,module_332	NZ_QSLF01000008.1_RGP_0
NZ_QSLF01000001.1_RGP_0	1	module_409,module_18,module_406,module_412,module_408,module_601,module_277,module_57,module_165,module_164,module_395,module_173	NZ_QSLF01000001.1_RGP_0
NZ_QSLF01000001.1_RGP_1	1	module_482,module_172,module_271,module_381	NZ_QSLF01000001.1_RGP_1
NZ_QSLF01000012.1_RGP_0	0	module_371,module_370,module_372,module_368,module_369	NZ_QSLF01000012.1_RGP_0
NZ_QSLF01000026.1_RGP_0	0	module_367,module_284	NZ_QSLF01000026.1_RGP_0
NZ_QSLF01000007.1_RGP_0	0	module_371,module_370	NZ_QSLF01000007.1_RGP_0,NZ_QRPY01000050.1_RGP_0
NZ_QSLF01000010.1_RGP_0	0	module_647,module_441,module_440,module_611	NZ_QSLF01000010.1_RGP_0
NZ_QSLF01000011.1_RGP_0	0	module_359,module_565,module_324,module_53,module_323,module_50	NZ_QSLF01000011.1_RGP_0
NZ_QSLL01000031.1_RGP_0	0	module_233,module_404,module_232,module_624,module_231	NZ_QSLL01000031.1_RGP_0
NZ_QSLL01000006.1_RGP_0	0	module_409,module_35,module_18,module_164	NZ_QSLL01000006.1_RGP_0
NZ_QSLL01000060.1_RGP_0	0	module_125,module_287,module_259	NZ_QSLL01000060.1_RGP_0
NZ_QSLL01000049.1_RGP_0	0	module_402,module_403	NZ_QSLL01000049.1_RGP_0,NZ_WQNZ01000004.1_RGP_0
NZ_QSLL01000130.1_RGP_0	0	module_260	NZ_QSLL01000130.1_RGP_0
NZ_QSLL01000181.1_RGP_0	0	module_647	NZ_QSLL01000181.1_RGP_0
NZ_QSLL01000187.1_RGP_0	0	module_435	NZ_QSLL01000187.1_RGP_0
NZ_QSLL01000176.1_RGP_0	0	module_259	NZ_QSLL01000176.1_RGP_0
NZ_QSLL01000036.1_RGP_0	0	module_371	NZ_QSLL01000036.1_RGP_0,NZ_QRPY01000015.1_RGP_1
NZ_QSLL01000061.1_RGP_0	0	module_409,module_406,module_412,module_408,module_395	NZ_QSLL01000061.1_RGP_0
NZ_QSLL01000108.1_RGP_0	0	module_370,module_327	NZ_QSLL01000108.1_RGP_0
NZ_QSLL01000177.1_RGP_0	0	module_253	NZ_QSLL01000177.1_RGP_0
NZ_QSLL01000158.1_RGP_0	0	module_255,module_648,module_236	NZ_QSLL01000158.1_RGP_0
NZ_QSLL01000076.1_RGP_0	0	module_441,module_611	NZ_QSLL01000076.1_RGP_0
NZ_QSLL01000025.1_RGP_0	0	module_649,module_148,module_379,module_413	NZ_QSLL01000025.1_RGP_0,NZ_QRPY01000045.1_RGP_0
NZ_QSLL01000026.1_RGP_1	0	module_57	NZ_QSLL01000026.1_RGP_1,NZ_WQNZ01000001.1_RGP_2
NZ_QRKE01000001.1_RGP_1	1	module_172,module_271,module_257	NZ_QRKE01000001.1_RGP_1,NZ_CP072254.1_RGP_3
NZ_QRKE01000016.1_RGP_0	0	module_163,module_157,module_202,module_155,module_156	NZ_QRKE01000016.1_RGP_0
NZ_QRKE01000028.1_RGP_0	0	module_474,module_341,module_401,module_400	NZ_QRKE01000028.1_RGP_0
NZ_QRKE01000027.1_RGP_0	0	module_407,module_406,module_415,module_405	NZ_QRKE01000027.1_RGP_0
NZ_QRKE01000041.1_RGP_0	0	module_652,module_408	NZ_QRKE01000041.1_RGP_0
NZ_QRKE01000050.1_RGP_0	0	module_644	NZ_QRKE01000050.1_RGP_0
NZ_QRKE01000020.1_RGP_0	1	module_651	NZ_QRKE01000020.1_RGP_0,NZ_JAJEQK010000008.1_RGP_1
NZ_QRKE01000001.1_RGP_0	1	module_406,module_601,module_412,module_277,module_409,module_18,module_173,module_165,module_164,module_57	NZ_QRKE01000001.1_RGP_0
NZ_QRKE01000002.1_RGP_0	0	module_650,module_417,module_416,module_164,module_27	NZ_QRKE01000002.1_RGP_0
NZ_QRKE01000039.1_RGP_0	0	module_624	NZ_QRKE01000039.1_RGP_0
NZ_QRKE01000025.1_RGP_0	0	module_404,module_403,module_623,module_402,module_31	NZ_QRKE01000025.1_RGP_0
NZ_QRKE01000012.1_RGP_0	0	module_448,module_447	NZ_QRKE01000012.1_RGP_0
NZ_QRKR01000001.1_RGP_0	1	module_202,module_634	NZ_QRKR01000001.1_RGP_0
NZ_QRKR01000028.1_RGP_0	0	module_638	NZ_QRKR01000028.1_RGP_0
NZ_QRKR01000002.1_RGP_1	0	module_642,module_606,module_640,module_423,module_641	NZ_QRKR01000002.1_RGP_1
NZ_QRKR01000005.1_RGP_0	1	module_639,module_413,module_148,module_379,module_312	NZ_QRKR01000005.1_RGP_0
NZ_QRKR01000019.1_RGP_0	0	module_142,module_31,module_298,module_32	NZ_QRKR01000019.1_RGP_0
NZ_QRKR01000001.1_RGP_2	1	module_590	NZ_QRKR01000001.1_RGP_2
NZ_QRKR01000002.1_RGP_0	1	module_58,module_18,module_409,module_406,module_412,module_408,module_72,module_57,module_35,module_164,module_395	NZ_QRKR01000002.1_RGP_0,NZ_CP120353.1_RGP_0
NZ_QRPA01000037.1_RGP_0	0	module_378,module_379	NZ_QRPA01000037.1_RGP_0,NZ_QRPA01000034.1_RGP_0
NZ_QRPA01000008.1_RGP_1	1	module_203,module_15,module_380	NZ_QRPA01000008.1_RGP_1
NZ_QRPA01000002.1_RGP_0	1	module_157,module_33,module_74,module_636,module_156,module_635,module_155	NZ_QRPA01000002.1_RGP_0
NZ_QRPA01000022.1_RGP_0	1	module_75,module_399,module_27	NZ_QRPA01000022.1_RGP_0,NZ_CP072231.1_RGP_10
NZ_QRPA01000009.1_RGP_0	1	module_393,module_496,module_107	NZ_QRPA01000009.1_RGP_0
NZ_QRPY01000010.1_RGP_0	0	module_627,module_292,module_399	NZ_QRPY01000010.1_RGP_0
NZ_QRPY01000037.1_RGP_0	0	module_561,module_203,module_293	NZ_QRPY01000037.1_RGP_0
NZ_QRPY01000038.1_RGP_0	0	module_2,module_631,module_28,module_5,module_54	NZ_QRPY01000038.1_RGP_0
NZ_QRPY01000022.1_RGP_0	0	module_505,module_506,module_565	NZ_QRPY01000022.1_RGP_0
NZ_QRPY01000043.1_RGP_0	0	module_27,module_58,module_35	NZ_QRPY01000043.1_RGP_0
NZ_QRPY01000015.1_RGP_0	0	module_45,module_428	NZ_QRPY01000015.1_RGP_0
NZ_QRPY01000048.1_RGP_0	0	module_653,module_312	NZ_QRPY01000048.1_RGP_0
NZ_QRPY01000013.1_RGP_0	0	module_435,module_434,module_408,module_412,module_406,module_409,module_18,module_436,module_395,module_164	NZ_QRPY01000013.1_RGP_0
NZ_QRPY01000020.1_RGP_1	0	module_156	NZ_QRPY01000020.1_RGP_1
NZ_JABAFE010000001.1_RGP_3	1	module_203,module_498,module_350	NZ_JABAFE010000001.1_RGP_3
NZ_JABAFE010000005.1_RGP_0	1	module_67,module_628,module_257,module_629	NZ_JABAFE010000005.1_RGP_0
NZ_JABAFE010000017.1_RGP_1	0	module_528,module_636,module_655,module_501	NZ_JABAFE010000017.1_RGP_1
NZ_JABAFE010000012.1_RGP_0	0	module_654	NZ_JABAFE010000012.1_RGP_0
NZ_CP072210.1_RGP_5	1	module_654,module_655,module_157,module_156	NZ_CP072210.1_RGP_5
NZ_CP072210.1_RGP_6	1	module_225,module_224	NZ_CP072210.1_RGP_6
NZ_CP072210.1_RGP_1	1	module_650,module_417,module_416,module_415,module_405,module_406,module_407,module_408,module_27,module_164,module_395	NZ_CP072210.1_RGP_1
NZ_CP072210.1_RGP_2	1	module_217,module_518	NZ_CP072210.1_RGP_2
NZ_CP072211.1_RGP_0	0	module_403,module_225,module_404,module_536,module_623,module_402,module_31,module_624,module_644,module_312	NZ_CP072211.1_RGP_0
NZ_CP072210.1_RGP_8	1	module_227,module_539	NZ_CP072210.1_RGP_8
NZ_CP072210.1_RGP_3	1	module_163,module_367,module_368,module_369,module_370,module_284	NZ_CP072210.1_RGP_3
NZ_CP072210.1_RGP_19	1	module_607,module_606	NZ_CP072210.1_RGP_19
NZ_CP072210.1_RGP_0	1	module_406,module_407,module_593,module_408,module_147,module_202,module_262,module_395,module_656,module_258,module_164,module_657	NZ_CP072210.1_RGP_0
NZ_CP072210.1_RGP_4	1	module_605,module_606,module_602,module_607,module_603	NZ_CP072210.1_RGP_4
NZ_CP072210.1_RGP_10	0	module_233,module_255,module_236	NZ_CP072210.1_RGP_10
NZ_CP072231.1_RGP_9	1	module_267,module_256,module_274,module_270	NZ_CP072231.1_RGP_9
NZ_CP072231.1_RGP_4	1	module_49,module_316,module_505,module_608,module_48,module_51	NZ_CP072231.1_RGP_4
NZ_CP072231.1_RGP_5	1	module_129,module_413,module_126,module_148,module_379,module_312,module_653	NZ_CP072231.1_RGP_5
NZ_CP072231.1_RGP_11	1	module_658	NZ_CP072231.1_RGP_11,NZ_JAFBJB010000002.1_RGP_1,NZ_JAASIM010000003.1_RGP_1
NZ_CP072231.1_RGP_6	1	module_4,module_532,module_88	NZ_CP072231.1_RGP_6
NZ_CP072231.1_RGP_1	1	module_53,module_583,module_582,module_581	NZ_CP072231.1_RGP_1
NZ_CP072231.1_RGP_0	1	module_72,module_408,module_233,module_486,module_412,module_406,module_409,module_18,module_58,module_395,module_164,module_35,module_57	NZ_CP072231.1_RGP_0
NZ_CP072231.1_RGP_2	1	module_233,module_232,module_659,module_537,module_273,module_230,module_255,module_231,module_236,module_648	NZ_CP072231.1_RGP_2
NZ_CP072231.1_RGP_3	1	module_601,module_558,module_277	NZ_CP072231.1_RGP_3
NZ_CP072232.1_RGP_0	0	module_660	NZ_CP072232.1_RGP_0,NZ_JAFBJB010000034.1_RGP_0
NZ_CP072233.1_RGP_0	0	module_403,module_225,module_404,module_536,module_623,module_402,module_31,module_624,module_625,module_644	NZ_CP072233.1_RGP_0
NZ_CP072254.1_RGP_1	1	module_485,module_611,module_643,module_440,module_441	NZ_CP072254.1_RGP_1
NZ_CP072254.1_RGP_2	1	module_298,module_310,module_30	NZ_CP072254.1_RGP_2
NZ_CP072254.1_RGP_9	1	module_257,module_566	NZ_CP072254.1_RGP_9
NZ_CP072254.1_RGP_0	1	module_519,module_417,module_202,module_416,module_650,module_415,module_405,module_406,module_407,module_408,module_27,module_164,module_652,module_395	NZ_CP072254.1_RGP_0
NZ_JAFBJB010000022.1_RGP_0	0	module_404,module_225,module_403,module_536	NZ_JAFBJB010000022.1_RGP_0
NZ_JAFBJB010000007.1_RGP_0	0	module_408,module_406,module_147,module_407,module_593,module_656,module_258,module_164,module_657,module_27	NZ_JAFBJB010000007.1_RGP_0
NZ_JAFBJB010000013.1_RGP_0	1	module_48,module_595,module_51	NZ_JAFBJB010000013.1_RGP_0
NZ_JAFBJB010000032.1_RGP_0	0	module_646	NZ_JAFBJB010000032.1_RGP_0
NZ_JAFBJB010000012.1_RGP_0	0	module_233,module_224,module_454,module_232,module_455,module_231,module_156,module_230	NZ_JAFBJB010000012.1_RGP_0
NZ_JAFBJB010000009.1_RGP_0	0	module_233,module_659,module_537,module_273,module_255,module_648,module_236	NZ_JAFBJB010000009.1_RGP_0
NZ_JAFBJB010000030.1_RGP_0	0	module_645	NZ_JAFBJB010000030.1_RGP_0
NZ_JAFBJB010000005.1_RGP_0	1	module_163,module_203,module_350,module_508,module_568	NZ_JAFBJB010000005.1_RGP_0
NZ_JAFBJB010000018.1_RGP_0	0	module_623,module_402,module_624,module_31,module_644,module_625	NZ_JAFBJB010000018.1_RGP_0
NZ_WQNY01000002.1_RGP_0	0	module_224,module_454	NZ_WQNY01000002.1_RGP_0
NZ_WQNY01000021.1_RGP_0	0	module_381,module_512	NZ_WQNY01000021.1_RGP_0
NZ_WQNY01000004.1_RGP_0	0	module_405,module_650,module_417,module_415,module_416,module_164,module_27	NZ_WQNY01000004.1_RGP_0
NZ_WQNY01000032.1_RGP_0	0	module_232,module_233,module_659,module_537,module_273,module_255,module_236,module_648,module_629	NZ_WQNY01000032.1_RGP_0
NZ_WQNY01000018.1_RGP_0	0	module_406,module_407,module_408	NZ_WQNY01000018.1_RGP_0
NZ_WQNY01000004.1_RGP_1	0	module_426,module_18,module_593,module_147,module_258,module_656,module_164	NZ_WQNY01000004.1_RGP_1
NZ_WQNY01000017.1_RGP_0	0	module_156,module_455	NZ_WQNY01000017.1_RGP_0
NZ_WQNY01000030.1_RGP_0	0	module_230,module_231,module_232	NZ_WQNY01000030.1_RGP_0
NZ_WQNY01000026.1_RGP_0	0	module_408,module_395	NZ_WQNY01000026.1_RGP_0,NZ_WQNZ01000139.1_RGP_0
NZ_WQNY01000010.1_RGP_0	0	module_409,module_406,module_412,module_408	NZ_WQNY01000010.1_RGP_0,NZ_WQNZ01000137.1_RGP_0
NZ_WQNY01000036.1_RGP_3	0	module_395,module_477	NZ_WQNY01000036.1_RGP_3
NZ_WQNZ01000152.1_RGP_0	0	module_472	NZ_WQNZ01000152.1_RGP_0
NZ_WQNZ01000038.1_RGP_0	0	module_404,module_231	NZ_WQNZ01000038.1_RGP_0
NZ_WQNZ01000028.1_RGP_0	0	module_661	NZ_WQNZ01000028.1_RGP_0
NZ_WQNZ01000005.1_RGP_0	1	module_573	NZ_WQNZ01000005.1_RGP_0
NZ_WQNZ01000053.1_RGP_0	0	module_18,module_164	NZ_WQNZ01000053.1_RGP_0
NZ_WQNZ01000026.1_RGP_1	0	module_332,module_203	NZ_WQNZ01000026.1_RGP_1
NZ_WQNZ01000051.1_RGP_0	0	module_480,module_341,module_447,module_448,module_481	NZ_WQNZ01000051.1_RGP_0
NZ_WQNZ01000063.1_RGP_0	0	module_473,module_474,module_401,module_400	NZ_WQNZ01000063.1_RGP_0
NZ_WQNZ01000035.1_RGP_0	0	module_224,module_67,module_258	NZ_WQNZ01000035.1_RGP_0
NZ_WQNZ01000131.1_RGP_1	0	module_173,module_601,module_277	NZ_WQNZ01000131.1_RGP_1
